cycle_count,avg_temp,max_voltage,internal_resistance,depth_of_discharge,humidity,remaining_life
489,32.482890794823994,4.1506150640465345,59.96865242716051,98.8397186413793,52.34282136589562,738.9985878316035
665,29.02874305882983,4.037414217073417,72.66240669971842,70.23625319148293,32.716186950931345,348.97233354662006
205,28.96880520522067,4.115612764914209,50.53918900659297,54.38249180973266,20.35108847791718,1449.6053282375572
871,18.610247910947212,4.1930095539735355,84.53295012736389,53.290588034528824,35.28531635303951,-220.3310119730763
921,33.98742102239157,4.234119932844182,86.39403139803171,94.56591031801494,32.07237478650775,-413.9475162201184
576,30.72602030142729,4.065162729307363,66.68137475776452,73.190712486384,21.495879616351893,547.1051789096854
802,38.975822783194815,4.041346869747771,81.5261223618532,66.00136582811959,40.21461026023719,-203.57189900989178
501,29.627461767344137,4.198912601350147,66.97027701295949,73.82306356196997,36.121252451309466,724.2312633422953
829,32.83170065259511,4.000563965057474,79.03847574308892,65.91520473461736,45.38225870966099,-39.36309685382432
655,34.159090880526314,4.053511775292199,72.38798772268078,74.451788765381,44.847452887763325,259.02482879547915
261,21.269192206694044,4.008721414103186,52.50111994578196,92.97781984589685,24.829865435867205,1371.1744029497333
301,43.08349973300797,4.050065535356461,55.49076316557606,79.61506855310478,59.0786218450649,1051.288005689933
369,27.846038060386917,4.054395783977651,58.04015241645178,84.73268864050877,27.477257177657876,1047.2325427767612
962,32.47283301071242,4.116302078425118,87.96424445585404,68.23353381171682,37.810960990588185,-506.6383139143012
915,33.202910034745756,4.120698137405967,87.03363106048339,86.92529392552593,39.524701737349396,-580.6415520232899
370,25.92607936004851,4.262278741183071,56.27229380079773,83.33085424396862,52.52251188856481,1198.033924163541
555,39.23490165723801,4.153032913749647,69.22474627052165,55.97809988760282,23.96918384378587,440.67695620609396
561,31.329776346772164,4.217021429683686,70.3322654630625,78.63214265577923,37.14577116834127,479.64142167457464
826,28.932636815463333,4.031241207376087,84.56826998697775,62.8371748154879,45.14008680944816,-153.43331139159085
351,30.69253981194221,4.067631626639108,53.26326535172528,90.20478348167964,28.606224864962222,1147.3064074193676
801,33.821260993045115,4.210883032293603,79.68419668576958,71.29688542334696,45.09871595064291,-104.91233587811519
395,30.0539908240485,4.015841188140558,55.81979885129282,99.73420825982436,56.94659350198611,990.2818154140613
824,34.409649551916196,4.145979298673126,76.32987262045435,54.62502189694819,59.900725246907,-148.62458675303384
819,21.575639305161303,4.17981068969888,81.23818609521496,89.01739313700793,21.298043071627028,-86.73906145363185
848,26.260150050867548,4.180643693215744,81.60169641429928,83.68508667710782,29.4235291297871,-172.4691321301685
437,19.305998425953423,4.006879843380412,62.449701903541495,88.37494152953528,32.4122846316679,984.9920855716842
978,39.98504078421473,4.096632401268756,89.87225538017464,65.37648977452281,35.96504401779865,-578.0643581074203
152,39.91996063842467,4.190947195314746,50.095791916215845,74.60272446912003,29.690286303390696,1376.794600068098
891,33.13308033766492,4.044699920844773,84.65784085061158,89.82542598618542,28.139519782212503,-444.1703274107506
316,24.93690964543484,4.208624694498416,61.646711234638175,61.62706658104275,58.1821536967,1094.1527148279818
863,41.94939136109162,4.223777562644102,83.76281970997043,61.3016598394326,56.740864110820716,-360.3274185932907
287,26.97792760934144,4.294590757133843,58.03495808913442,77.55254766474661,21.8797000401247,1166.7084377888907
479,28.93396436547418,4.062952598456922,59.284324398951505,76.17817897649279,33.55252086419392,904.2707421544463
592,30.797667028653613,4.247539200299834,72.29947905910124,64.11312352064664,36.20594214713627,414.9663798050816
140,32.257579710094845,4.1560889730755965,46.63847902040888,64.90378252624114,29.560581386637736,1535.83564006487
256,33.21901300852159,4.112038778843252,48.90330548114545,63.892258160328275,45.154915879527024,1295.4231085939225
114,33.419808187372254,4.036713027197553,46.54109021845624,88.57560309992438,45.61522986576964,1600.849545907905
912,29.277379573230476,4.220651681946261,84.99408892403136,82.59504327812303,54.02016913314388,-355.976212322414
164,33.34050475878356,4.070757279743106,49.360106496896286,91.62085917051263,49.634770735408715,1479.772941272858
956,29.053961702521615,4.111426600561914,89.82215291510217,98.7736514157011,41.702933078638225,-419.6755731071611
938,32.8965171843611,4.01876266806921,83.92169976647682,73.70821481359931,46.1434708017768,-433.38828775311987
620,32.48645888915387,4.2404100747458555,73.02983796491031,53.33469407027244,30.959551261720723,338.92762355070346
443,33.8142364539906,4.229976557191493,62.16295896844144,52.40461552060177,43.72224759869431,849.8509552247347
228,33.18983349510483,4.220084749012694,54.10568234938654,64.78325196358095,39.56909018999677,1289.6786512703154
747,27.787838125443514,4.089833053147566,76.93970354200425,96.62722946762254,25.333778692654818,148.90659266136248
571,32.29355085779506,4.052044022279787,67.60918221493715,76.16065274854374,29.70177106331883,504.0172225175331
162,33.26699868957443,4.191265979341069,48.154108081377906,63.58932580400646,31.66773802886344,1519.7892554478792
238,23.54437805525647,4.148849915233965,52.103721412759704,69.95833972555099,56.97238268210232,1437.52103780935
598,28.629778213844855,4.053475740071392,68.57443039701654,79.92975537023354,29.215465575435577,466.61348800806377
692,33.04056945609167,4.205773381314959,73.60739053808943,82.64748290689211,31.569756112786727,308.98029553679464
491,38.546462473648106,4.297337929546391,62.09624893097242,57.695975489145255,34.77416520357729,714.9894056606666
774,34.12450093064367,4.224165876322611,77.83070982041961,98.85158382725879,46.54970954501548,56.29006922101712
518,38.86188993488798,4.2219959160056835,67.25262011999516,77.23861134913943,24.72953569888562,592.8798955692555
388,28.00813304911526,4.285093825879177,59.12529165218772,56.78441588961397,58.15780849975104,1021.7772999292636
478,31.250952461238214,4.060880910272471,65.91813059209466,94.68176266730669,54.62284880379058,771.4173346637151
872,34.02867649763059,4.169664989476432,83.22914106469385,53.73192155397144,43.088642920358005,-253.47385071058707
589,18.368241432501115,4.2938940145101645,66.58696400455338,95.38677165887563,46.96151469699827,614.589541425203
330,37.55401609057263,4.049588233291052,57.69454977511317,99.82828281444912,20.66641884976864,1026.3098051701588
140,20.69545059572677,4.210075587833356,45.652753717933194,85.0215899578252,33.557791013937944,1669.6820740633118
127,34.98470034139201,4.17574304379157,45.88326542247293,88.52236105369948,51.82640922645768,1486.902471731131
234,33.43415895271323,4.175943727656612,54.17514409496824,66.86514182337432,23.099318951695437,1238.5284164205518
300,18.302034987425568,4.209301188256022,52.67825908055697,97.07884263669669,31.29255336842881,1367.0585451631484
939,18.554693715335013,4.278885076862705,87.27948757492878,76.48569830541838,43.41187313337245,-236.54044937752167
879,37.16240958726253,4.234774581955401,83.86896329992842,86.61942232987775,30.256521107957674,-360.2793221000115
132,36.07361029843274,4.016840831024863,48.001851430874204,96.20538579556398,57.359118965780766,1581.7349910745463
147,25.595681777558696,4.255818405962713,49.060306730964044,98.75899879877542,25.242345232171616,1531.8028983147885
602,25.59060552477968,4.06766239897772,70.62767800849778,91.66021782983373,51.89577431631115,432.5642612752751
506,32.563024861881104,4.113074249420912,64.5792507068392,65.1508753491015,40.31794767625633,746.2425674142274
673,29.936279247558158,4.1385198440837145,74.59674500805193,98.32737582760413,50.01323103279824,251.58335836150465
827,35.27197607924557,4.144271800225921,84.02131179428912,81.4059765621786,32.4286131324579,-232.32709394247019
904,32.397904622165434,4.130554119776607,85.1454201207206,96.53212381759799,40.579584092481554,-321.123449140675
198,37.91515396978268,4.281205988264759,49.365487771153944,83.80525129071759,54.273413988927054,1326.218542343192
783,34.850388889568634,4.211805702299207,79.92634051533598,65.36194809238603,38.675123964924175,-88.07310563109715
971,33.603865245702885,4.189351193787012,88.62745404073924,68.5012262071408,34.38879447641078,-514.9546753654859
825,28.23937639848163,4.014952608334882,78.5745811521644,77.52358885514703,41.44621545010944,20.183659780867288
646,27.873393829190775,4.271173999078112,72.77866160079498,89.50074207799409,48.69451012145468,263.1719727271227
838,29.741205076473495,4.272817057602519,79.20647518247247,65.89912756701675,37.74253381994011,-0.39203864539594235
712,39.20471534968604,4.234063919029031,76.34896129281688,78.98655830670961,57.55507900569092,56.74123373054988
561,27.96862635305108,4.002108761144085,66.45571455118686,67.28124967882007,31.797832961693683,544.1716329974015
742,31.30264493537008,4.017184075323287,77.17374960837269,90.78847023175535,39.01854424676482,15.916822672125875
868,18.775985461463453,4.067567110680547,84.18118781239848,73.33640468839752,50.27710637365766,-109.72614501239377
104,33.3790436502204,4.039404822443472,50.10780669188715,53.83614134264426,47.56484361983033,1490.6929556566265
317,41.285991405465694,4.119650808911119,57.33549992357385,58.30262607407682,54.545642096686244,986.9239102192112
602,25.331809453685377,4.276786917426337,72.82959761948466,53.05523338098161,59.872367227244354,424.5948000295631
866,45.87221068563379,4.1416181302591,87.04349563738786,74.96514730071627,37.074333151803586,-391.4082326338539
497,30.911203023283267,4.00402078792965,65.82851183399889,55.31686486741136,24.446035191332474,729.7404060503882
970,17.135343793078277,4.084823706873628,89.0713796005344,55.706998465481604,21.21663523231872,-389.93064944741866
894,28.072308800160442,4.013378472511889,82.56655778234757,97.05241300191885,49.075076245590864,-233.68840215960194
492,36.65219281634542,4.010886286784051,64.36674013519921,93.63275360880277,54.96054685234863,578.3740241237742
306,39.996586031249024,4.082715955928665,53.85382454072827,72.6043298405683,28.828503437776746,1012.0028732107583
114,33.590492741258416,4.082683701603684,44.89788229975123,99.2902660425103,26.33792148759624,1583.6848042127601
957,37.83797210439484,4.236137980780481,91.59132675238493,50.009326408533155,22.48820366102764,-539.5513880253565
653,24.111072292538232,4.292450395834333,72.87924301839999,80.69897281366968,52.90811686868825,410.80845281769086
991,26.59869206403046,4.111362128166999,87.79820084456779,80.8214088685935,32.45527759570337,-439.2791244018296
560,21.602703589991048,4.1286660636583115,70.7490669093826,72.87215279349441,36.067875710391064,506.1104015814085
790,26.974684620040485,4.253436830885806,81.41055095247489,69.84739864671464,40.1100076643845,-68.54084411946002
674,33.80959493217833,4.080441706028654,75.7153069852008,72.76915677403038,53.57812936838203,143.70685956526958
963,31.063278811915097,4.046914541321034,84.13773959379522,70.74802180398402,46.0333288624594,-396.1874985260835
842,34.33924518331591,4.255926887021095,85.99734191544296,86.52462387411498,44.602585194312454,-287.7919679736242
340,25.317429912516317,4.0139501759320195,55.882970515812225,56.7677717486642,27.02688399823643,1119.068447723801
663,25.622374865940667,4.185909832059824,74.70590954558551,59.88196102955651,40.52759566839319,322.6189008238103
195,31.023051047624563,4.168597854240042,54.79759958123407,59.02591141962118,48.61524068714621,1362.764816909285
999,26.986760973473423,4.103776134250508,94.26066549638124,63.12352925606323,58.93043532121967,-640.0220746170064
833,36.509245840800475,4.094556856329207,79.69487574905463,76.26292093907917,28.05625236853409,-143.27605380747082
584,26.862905578112613,4.231557317854486,66.31096532599545,55.56043736691094,20.381734122689068,635.3659061154907
506,27.523053785343766,4.025927383228764,68.16069319769585,93.40846476632521,23.01205734393879,723.9586370488076
330,32.094197069342435,4.0710352927934155,56.784111623188,64.86807656542362,35.03409860727917,1122.9089046733088
848,28.053559041362536,4.219734619551427,81.39823711739585,58.12689937343539,52.821785909839484,-107.4369355910747
754,23.825278032312934,4.164496175117927,78.9424370938781,83.78106547991217,20.285683270729802,89.89153209809324
270,24.503220875839556,4.038396462560076,53.174240845081115,51.904315029965964,38.26922371543361,1387.96861911674
640,32.68882979203478,4.264640684284618,73.40264827409749,80.9984282437082,33.169224613655786,241.5411640307131
135,23.2064424271897,4.118034353969078,46.88396361563746,84.90992153382498,22.099268403989104,1723.448810585762
624,36.98582213774405,4.248360512596651,72.64477585665634,60.74582656933596,38.00945146690469,276.8660247803926
259,26.54800357849125,4.236313904658313,51.16093462172723,52.09820367218171,30.189948293468753,1447.3481131406293
938,33.081079084840304,4.187327633941519,89.74892402626527,68.18226794597248,34.07539337388026,-453.3789510217048
798,26.84793687985183,4.148344339388528,81.29524674146488,54.92971151209682,48.22461219137172,-44.777615181470956
342,25.423793100018173,4.293865252114527,58.39259473880715,55.82389248366685,40.862039356438686,1103.0857917784617
185,31.23051841145091,4.043489521713945,47.01466014597601,62.71306157224323,24.985897159712533,1546.1822556883926
895,35.2589173350795,4.217546718265334,88.1492648332885,64.77339623133797,58.45658161694556,-384.21825263226225
677,28.763161245699475,4.057357210439437,73.82256780126745,76.49851705107103,45.43643062838953,250.49988129262988
781,29.6726132312127,4.101478931599704,80.5060977248597,83.91959427515066,50.63473702650126,-23.756298895903665
656,34.037086805414006,4.092609623011959,72.1543510725068,79.63854704350923,23.168526000334833,327.36161486315405
673,34.20263625125778,4.284110796321617,74.1717781293642,57.41801686447584,21.882335178400755,146.87026200612573
745,29.807541399901293,4.290206853336483,77.84425470423881,58.604301622631326,20.777922014723245,113.83340294389663
895,27.782600537573558,4.054904633270418,79.11013813599315,93.93846248964573,27.55176111093778,-126.46803917763101
127,30.413279797225158,4.0066105480892515,47.514896249309665,77.91761575320568,36.57633590873981,1664.4016508196296
719,29.045442543058286,4.216002411898934,79.88068292344417,93.49689164488444,57.43304533611291,47.649231035371834
655,31.564870759084258,4.125396980161145,73.82956051798391,68.57732556599372,38.28238637063105,275.5458863541238
439,24.028647865771237,4.026652073526269,60.03458350222053,80.72000037156619,31.610204214901177,960.7752700981217
897,31.385907896793732,4.205126231673113,86.14992313230776,76.18317080273053,42.47741014078653,-295.41771575408086
430,26.408482919146255,4.16353165847821,63.61896106034668,65.95617449102313,24.47738312539157,889.9917960596538
739,34.529438057452516,4.2941550466003315,77.97493303238078,73.49576860167977,44.38023564019933,-25.2707961627543
605,26.637660753147422,4.068222848758413,70.10174578713992,75.12454384134661,42.73727817322013,488.64067836880963
447,26.72445116404534,4.121193362897964,61.86570154835214,60.03854873783393,51.67972133622839,975.1528961060242
572,32.2269941220587,4.162763741018627,68.10738048926638,65.75051861883658,59.467504464680964,538.1703277921512
330,30.071059444080987,4.237509996536005,57.89555380202243,89.57048752534878,30.03493886864442,1178.2806767455716
289,41.38325813199419,4.164651597016017,51.63575200988075,95.78941197270635,40.38625803215042,1222.1054473471838
324,21.85348694722874,4.183870048258584,55.45625367828919,67.98970467726497,56.354616252760145,1304.4601537338494
484,30.549264734773722,4.067844115476982,67.3912196460219,65.34861411045091,51.407595376913655,686.1813927810601
476,35.64824742486185,4.254075618426568,67.06839053315434,59.759858228594126,39.4962521240323,664.2419705689006
382,27.108430385363498,4.128589164091142,56.143705824396676,83.92455843252907,57.814865984591115,1095.8174674905003
732,25.4472107763006,4.0422878882565305,74.33717277747277,66.15498508331686,22.289467740672375,211.00147994001472
727,25.645676761768357,4.199256374351625,75.80875884094412,99.38747695495942,57.23994478850336,223.97780456688926
844,21.940194101749576,4.064827135955592,83.98517903422871,66.28424010319766,22.020295695312264,-141.15561865243
358,36.74852313655347,4.02926875307179,54.24505129189402,69.7068023391314,41.89218976458737,1154.8828585973167
458,28.351913290967957,4.258596072521281,62.79038273016505,80.16670981060173,55.61763792004343,777.2725641026057
809,27.75986430099885,4.138048679346531,79.50164168684071,90.08421465956525,30.508837742452112,9.437929249055216
555,19.379509628349133,4.224785113808733,70.40192934857046,73.47593326728169,38.88993995780634,684.5998876102788
510,22.831457137690577,4.087176267941906,62.14618305206149,71.13280168944792,32.973155165478666,804.9306798838443
748,37.32694877759547,4.2360910404753,77.58508123098726,99.78189167974041,58.08575668305406,-52.619977952608025
417,31.515528330502892,4.033580778106459,60.06278112530281,50.52468205699722,52.94582379012363,965.8655736530326
776,35.83250414962553,4.106792012138456,81.73959785255458,94.75326444256228,48.36006045305518,-96.94723304483419
324,35.19996219914915,4.293418545392059,57.3953052927065,57.45704129698687,43.50507946460435,1104.7600757844655
918,24.9968985971353,4.238196914910402,84.72836868148454,89.29626381044568,52.82367157296592,-277.0090895429097
333,42.14923864326984,4.1491767790944065,58.35677288665817,80.8965779923149,35.690681660941884,1048.4683899502581
783,39.748662978006145,4.101933241468566,78.37234229338286,67.09236427490461,37.902074204242474,-195.28387825803605
763,27.181167789384823,4.261640710006743,80.14865942247951,93.69374777605091,49.20006884323446,49.524011220748264
926,12.158973503200588,4.163454327725354,85.82584601822886,50.6453613990496,34.310190531748574,-110.01918120900305
473,28.21733955027962,4.227527505360733,65.75933315753753,61.33453260374618,22.556037681934953,748.406893587923
771,31.191481310607244,4.226232304094849,79.42216391025451,78.3446398124768,22.97338435544286,8.259843339682936
707,27.161404826121547,4.005383703570548,81.87098216138284,67.57711300248491,24.614512052228154,58.76571788277733
571,28.892389516576415,4.037876134837784,68.44420798916799,80.51887476591638,54.78725293374651,536.7263704442069
332,25.856709818311028,4.197888809918423,57.3657245832429,51.205509670433344,38.889057030248175,1062.5255794952163
791,34.60817359176924,4.048485943385762,78.59115051656815,55.82294652408562,48.51529477378946,-90.32631288003996
212,30.318166201842775,4.076648003396682,50.60537068150956,56.35481201092196,35.71637342419573,1377.3731679962696
929,34.75757031471477,4.283991386259882,81.04632973170112,59.46418229580047,30.34843789662538,-278.5460982297052
596,36.11101673103968,4.168054677512473,70.73116803308206,72.96657204002713,33.88768670248848,351.69798406357535
541,19.128382179566763,4.225218852099804,69.73574842589882,87.60643497717857,51.76729381268734,625.3774321893651
663,26.147388945829483,4.167394221634792,73.94326000919871,95.27694189644505,45.00864500125753,296.26474234347404
367,26.87985353179728,4.165754084434817,55.722277084045245,91.7686265142123,57.50559119831608,1078.8236878753564
609,42.856861798443916,4.028245573037709,68.846425694582,59.84439358878418,47.18819114307336,344.45398158700584
906,30.745026834501623,4.103098957782731,80.43961574568748,72.05752761153161,42.807265270187756,-206.36100978712028
485,34.062802981815324,4.084729269605954,66.20784801373085,59.970579887926746,44.40784035943338,698.9659388933177
486,20.59654115362744,4.117218509684084,62.286973414580835,63.22359083335954,57.69485757873659,901.932624286506
212,30.71607726248761,4.239503256467298,50.54258281957554,75.17734907559431,51.528037194668244,1441.6254582328481
712,34.89146491058129,4.111579800375059,75.29252485534555,53.40545123617613,20.961649494657514,110.78643708740387
724,34.30982542530078,4.1355090457695045,79.17545407131654,60.90871647966366,41.36558784542789,17.737476803767482
180,33.11699719458176,4.119214417145595,49.170562635931475,96.76890806535587,47.533536461862596,1421.8582252181304
798,30.065002532475628,4.028022391592589,81.51778584021203,73.30581463292445,49.9479391375662,-122.46792657370182
212,30.307843103127254,4.132321647475235,51.69292752829533,72.26932629889362,28.52568477255747,1404.776088886784
101,21.533669126451052,4.058682781913355,47.7688228399228,50.72835773756395,54.68709417805409,1691.8160498980294
741,25.49733557406428,4.056016988731912,76.5717526109941,62.36998735291729,58.23372588700655,225.5077987072732
319,31.15471978194082,4.02821083133028,59.689230661009034,93.31462179910906,29.46861223379479,1064.2931478066864
665,26.420120965368973,4.107001292242529,69.27867568720137,58.231421412933436,55.30461830068983,477.7947819602599
954,33.44419123516393,4.227244565436825,89.41494699600247,70.75624697673605,23.879150500643817,-475.1524995431304
835,32.33391275132431,4.082932507175019,80.01676078267174,50.716545293350066,22.22827344460981,-165.03616489026348
324,36.836851273609966,4.093704730565654,55.2145008944401,73.9167740835278,25.168952004109975,1088.2391599460075
484,34.791269130762856,4.192802397301727,65.33882853380207,51.05105533631086,22.30964317868144,585.6381209604441
502,31.13630704567284,4.058752243776076,66.22280409969548,90.98047765329,53.80048948623104,670.7021153026263
737,33.73990217030958,4.26908737912706,78.06285602738014,91.24268837435518,22.36200577833088,11.555437357035736
229,35.02551081149828,4.156057156975466,48.677684111789524,89.38710941511849,30.86656765454622,1327.0183092384636
